partyid	lifetime_party_revenue
50757826	35.95
76355466	1
30430744	4.95
75439920	1.95
51017766	116.53
43019558	37.9
61680128	1.95
15638486	389.4
47145459	2.95
30497362	4.95
29957186	4.95
40191678	4.9
53121710	2.95
33447707	4.95
41847219	2.95
88256646	2.95
54527263	110.35
19625693	424.35
30889394	4.95
69833316	1
75287659	1
29990693	182.03
60753794	1.95
70746533	41.75
29879823	39.9
54805681	3.95
84127155	1.95
36959665	3.95
68271931	1.95
68587153	1.95
24301879	2.95
53002935	8.43
48846507	37.9
37038384	3.95
66762690	41.75
30527833	4.95
30935836	37.9
68390826	1.95
35536688	4.95
62526891	1.95
32341526	4.95
85530437	2.95
78459034	121.35
53889138	2.95
37217157	3.95
38658678	37.9
83403335	1.95
42843804	37.9
37309416	3.95
79598188	24.9
34269971	4.95
60253280	1.95
22703086	4.95
62707097	38.75
77985385	1.95
33337321	4.95
33258198	39.9
74929248	2.95
68593539	1.95
35672497	4.95
65610278	1.95
36083027	108.8
26208141	21.3
39547782	3.95
38162009	2.95
60057296	1.95
77237550	280.55
26244234	4.95
35221615	4.95
45006939	3.95
70643377	1.95
26363160	4.95
54926251	2.95
55351103	38.9
64002768	1.95
71675897	2.95
66335970	80.55
70547373	1.95
76282018	1.95
26517877	4.95
89127865	1.95
49366835	177.7
82648912	1.95
50005595	37.9
48154823	2.95
47514938	3.95
37325312	108.8
33218811	6.9
53693205	41.75
55350673	37.9
77088701	74.55
17664630	4.95
49928490	2.95
81622297	81.55
38014003	3.95
47116794	2.95
82810209	1
80066860	2.95
43800147	3.95
77733116	1.95
63158663	1.95
56606982	1.95
25936043	0
41466213	38.9
41409395	2.95
40481984	2.95
78281934	1.95
30095751	4.95
39751080	2.95
29620037	39.9
31863012	4.95
23284817	4.95
30612210	4.95
45298656	107.8
68596041	2.95
75036361	1.95
37503447	38.9
63106905	1.95
67537498	38.75
17587211	3.95
32426550	529.2
28187266	4.95
65976984	0.95
82314938	1.95
59354475	1.95
75515985	2.95
27614771	39.9
52080233	2.95
45760135	2.95
48523182	2.95
40336609	37.9
70391348	38.75
87717660	1.95
30310298	39.9
42425674	2.95
80783979	1
36862724	38.9
67829562	1.95
84674643	1.95
40005051	3.95
41406010	2.95
71699603	1.95
32309431	177.7
20584843	95.4
81149800	2.95
27529129	39.9
42257642	37.9
46816119	2.95
83679179	1.95
70657729	41.75
22396734	4.95
35091037	4.95
23619853	4.95
24182758	4.95
25624027	2.95
24691301	74.85
24682020	4.95
37828414	2.95
50607697	2.95
66247420	1.95
51596462	4.9
49857194	3.95
32551423	8.33
40768699	3.95
44826906	7.1
22917630	4.95
55702556	2.95
77649890	42.75
67309960	1.95
66403362	95.4
51652108	2.95
42613142	2.95
39593050	72.85
53563491	72.85
50641943	3.95
39786656	2.95
68485753	41.75
80210880	1.95
79027100	1.95
69187203	1.95
41335820	3.95
75956034	202.9
38546413	72.85
42615093	37.9
25239700	4.95
74201402	1.95
22128669	4.95
64724246	1.95
74829235	2.95
62734194	40.8
76753974	2.95
89861485	2.95
69052483	1
45691413	107.8
14247256	81.55
80418682	81.55
69456404	7.8
46270140	2.95
49237115	72.85
84216997	1.95
48376449	2.95
80603169	81.55
80657599	1.95
13918009	2.95
55454807	1.95
87117007	41.75
79048144	81.55
82549642	1.95
51416906	2.95
52669628	2.95
39018330	2.95
47020745	2.95
39900526	37.9
67805765	41.75
59153436	38.9
31576179	4.95
62147433	1.95
28660144	4.95
58326526	1.95
51596256	247.6
74542724	1.95
40319952	2.95
71095934	1.95
79649416	161.15
38483045	2.95
82789303	1.95
87047005	2.95
47286043	2.95
85404094	41.75
35910641	4.95
54634805	2.95
18879916	214.65
84980476	81.55
74642215	1.95
74622174	2.95
61836283	2.95
46725793	38.9
42398646	37.9
27461931	4.95
43055220	2.95
45735713	107.8
33165983	39.9
53764377	37.9
73913334	1.95
80254129	1.95
39864895	2.95
37873369	38.9
27906020	39.9
53840192	2.95
63106248	2.95
61724034	1.95
13365493	4.95
43092238	3.95
81855664	2.95
58383519	3.95
39300739	72.85
35789132	2.95
41954308	2.95
18355346	1.95
24148554	179.7
46151135	2.95
34401070	4.95
76337141	2.95
28052400	39.9
85610985	2.95
49022587	2.95
75562593	1.95
63992025	1.95
40081691	2.95
59798487	1.95
71031303	2.95
37777808	3.95
32323088	4.95
50440507	248.6
27539027	39.9
45162985	37.9
48071046	2.95
75334769	1.95
77857224	82.55
61664292	1.95
34218348	4.95
41191854	2.95
58611415	1.95
84663336	2.95
31431517	77.1
54601692	2.95
68222010	41.75
88022143	1.95
74023915	1.95
24384508	4.95
67207408	95.4
68943706	1.95
25083999	4.95
59535447	1.95
24698581	4.95
27601417	39.9
75563920	219.7
38611782	3.95
69906078	1.95
35076338	74.85
47923339	2.95
31826434	47.85
82053272	1.95
29192226	4.95
57776179	121.35
40295984	3.95
67721137	1.95
85233827	2.95
33486162	144.75
77298297	81.55
27977540	39.9
39320631	73.85
63153648	2.95
83236922	1.95
33012931	4.95
64517235	1.95
69754629	81.55
78675234	1.95
51853976	2.95
26367726	4.95
45934227	38.75
43528992	212.65
39056297	72.85
86998358	1.95
38481637	2.95
20028640	39.9
70695288	41.75
55016960	73.85
69128029	1.95
73464159	1.95
40007782	2.95
64513059	2.95
49214037	3.95
61975509	1.95
43490536	2.95
42058128	2.95
42931446	3.95
41139256	3.95
39774179	2.95
52941751	2.95
70467044	81.55
79742689	2.95
70014488	38.75
43286002	37.9
46679499	72.85
44505523	2.95
65946191	1.95
42969528	37.9
68489019	41.75
85299011	1.95
30031857	74.85
59915933	3.95
21321482	4.95
84604718	1.95
47435768	38.75
82520797	74.55
62553422	1
56550839	5.9
25808940	249.6
80300079	1.95
25280464	14.9
47851581	110.75
38003952	2.95
7828488	2.95
47249516	2.95
56917194	38.75
55702318	3.95
54078291	14.95
32890076	4.95
69007616	2.95
56136691	1.95
35111498	3.95
49992663	3.95
29026356	4.95
74898816	1.95
22631996	214.65
54306361	1.95
78791596	42.75
44681246	2.95
32510180	4.95
45208598	38.9
51142280	1.95
24146005	9.45
61813960	1.95
44952847	317.5
50598063	3.95
57607256	1.95
66555165	1.95
20477481	39.9
22694432	109.8
37670127	3.95
12156665	524.25
61892391	44.7
46548949	2.95
44227463	2.95
49647990	5.9
52514838	2.95
46013118	2.95
73703409	1.95
41165855	2.95
50429738	3.95
78643701	42.75
21200731	4.95
32568469	39.9
85123227	1.95
39663491	37.9
60484516	3.95
64425738	2.95
52613735	2.95
65213389	1.95
26707072	4.95
39310688	2.95
66907463	1.95
24739387	4.95
20355812	109.8
19661298	74.85
55172938	2.95
50801359	37.9
86263663	1.95
74713816	1.95
27132935	143.75
26610838	4.95
46541514	37.9
16109096	3.95
58547652	1.95
62015143	40.7
39576291	2.95
80318005	82.55
58835667	1.95
65562570	0.95
21980289	39.9
44152320	37.9
87808390	1.95
47673059	142.75
34794768	4.95
15600355	4.95
81358396	1.95
54296276	2.95
65774178	2.95
20080610	39.9
54035676	72.85
78439097	1.95
44653337	2.95
40075097	3.95
69423612	121.35
41543164	2.95
67255479	41.75
42643810	2.95
25385999	4.95
41341282	38.9
86006564	0
33532277	4.95
23692385	9.46
37567738	3.95
22862705	4.95
28443870	4.95
62254091	41.75
19238491	4.95
44690234	2.95
25783015	4.95
81427456	42.75
86840957	1.95
76630159	1.95
50947262	2.95
23023940	4.95
75203532	1.95
74652146	41.75
76669795	74.55
22031170	4.95
38111098	37.9
46605078	38.9
82307973	2.95
46014775	2.95
62649064	2.95
49526562	2.95
78224339	2.95
83152521	1.95
65114862	1.95
31032078	37.9
71989647	41.75
72216364	1.95
30787629	4.95
32267859	4.95
89633710	4.6
74117286	2.95
58032588	73.85
40948678	6.33
68047537	121.35
77952560	41.75
69809120	1.95
29842689	74.85
61238712	1.95
45349341	37.9
84238389	37.9
62101936	1.95
60778046	3.95
32708446	1.95
41769087	2.95
76090363	1.95
66181615	120.35
65925334	38.75
48569130	2.95
14513655	9.9
63121148	1.95
66864992	1.95
27205713	4.95
38886730	2.95
20643238	4.95
72331630	1.95
60579760	81.55
83507594	41.75
50680976	3.95
56445516	2.95
52376086	37.9
38556304	37.9
31646640	3.95
31316323	4.95
45076169	352.45
69127934	1.95
36760012	4.95
55107398	37.9
24176099	109.8
66686516	1.95
27444255	4.95
41792699	72.85
41335765	2.95
26676502	74.85
33325848	39.9
26986683	2.95
25464712	4.95
31369289	4.95
58125961	73.85
20905599	39.9
62024013	270.85
70598899	1.95
75672113	2.95
39289232	2.95
86056145	1.95
74531137	1.95
31266620	39.9
68706308	1.95
51032224	3.95
75769507	1.95
59030785	1.95
21499088	4.95
75787015	41.75
48824511	2.95
39285771	37.9
38786345	2.95
34336685	7.9
88632520	2.95
25299125	7.36
28742163	4.95
32441756	4.95
88758421	2.95
45233745	2.95
72630038	1.95
50609578	2.95
21366843	144.75
86748345	42.75
54512385	37.9
13601364	2.95
66361325	40.8
51796550	2.95
29099912	74.85
50264316	2.95
58639811	4.9
35114782	3.95
62929317	3.9
33581838	4.95
25608096	4.95
61847509	2.95
43933014	72.85
53446023	2.95
80090882	2.95
51148317	2.95
84130190	1.95
59662019	1.95
27839658	3.95
47528257	2.95
69264387	1.95
16341208	34.95
70508307	1.95
23384150	48.8
12664426	3.95
87786143	2.95
21618938	108.8
68140492	280.55
54355370	72.85
25516011	4.95
65894931	1.95
40087391	73.85
62986884	38.75
57131320	12.75
72218702	2.95
43826333	2.95
81979785	1.95
78381605	1.95
36118893	42.7
32323343	4.95
46781130	136.39
70825209	1.95
56329369	162.15
63456491	1.95
52894517	181.95
67378082	2.95
27270810	39.9
60554917	1.95
56220109	3.95
37445870	2.95
55534922	2.95
71141887	1.95
45819140	2.95
41908661	37.9
32428745	4.95
69625167	81.55
84766800	2.95
36514758	38.9
29933195	4.95
77015400	1.95
47701342	38.9
23672513	39.9
72270854	1.95
35094985	4.95
83570965	1.95
77888254	1.95
43398712	72.85
87160609	2.95
61687758	1.95
36416055	3.95
74735909	41.75
51558960	3.95
25898293	4.95
82999138	41.75
32336546	4.95
41779644	2.95
64483179	36.9
60012928	81.55
43326319	37.9
73673434	2.95
83414460	1.95
59790579	1.95
65196090	121.35
48305553	2.95
84469009	1.95
78529601	2.95
77272712	1.95
68385808	1.95
56944715	1.95
86951541	2.95
36373925	38.9
57070433	2.95
85148187	36.9
60796072	3.95
43223241	2.95
50203989	2.95
81652084	1.95
61826790	1.95
77173660	41.75
38303553	38.9
36850693	3.95
25774734	4.95
85118604	1.95
81080677	1.95
44215879	2.95
61529825	1.95
45127227	72.85
64264198	2.95
67620164	121.35
51199854	3.95
60863885	1.95
77415989	1.95
57189512	82.55
76143363	41.75
50750086	2.95
79985915	1.95
32840315	4.95
27501078	4.95
5420837	41.75
62823248	1.95
34144424	1.95
30942770	109.8
45836197	73.85
36558236	3.95
67157793	110.35
65980624	1.95
71702021	47.85
44765721	37.9
68905643	41.75
62931579	76.7
72440437	1.95
30780004	4.95
71720460	2.95
33870592	179.7
49025497	14.95
38153112	2.95
42867184	2.95
64412124	1.95
43879176	2.95
58669936	1.95
29225322	6.9
42342557	2.95
57875077	3.95
72377575	3.9
87201485	41.75
82132170	1.95
74446507	81.55
84774432	40.8
14431844	389.4
68021953	41.75
25986454	7.33
19460233	74.85
68566835	74.55
72717604	1.95
35243370	4.95
25244015	39.9
65116835	1.95
73610381	41.75
25828967	4.95
62109936	2.95
67796459	1.95
22620908	9.46
58979601	1.95
83810313	41.75
10660258	282.55
69464616	1.95
38019756	1.95
33415325	4.95
42863370	37.9
58668852	41.75
25774214	4.95
67655052	41.75
34283073	4.95
52850806	2.95
42330525	3.95
52249026	37.9
25544127	3.95
44107368	2.95
63583530	1.95
39985777	2.95
25311695	105.35
39694127	2.95
51282834	2.95
55915345	38.75
35339366	7.9
36384417	3.95
67697225	2.95
35375101	39.9
45817638	2.95
19112512	39.9
35402228	4.95
55034807	1
21623324	39.9
22272700	4.95
31311137	4.95
36489465	38.9
55895415	2.95
72241192	2.95
30938873	39.9
20623280	3.95
78503600	1.95
61384578	38.9
79770094	1.95
49099090	37.9
78099065	2.95
35094244	4.95
34619261	77.8
71934005	2.95
28605021	391.73
78568951	1.95
54329002	72.85
63222524	1.95
36498194	2.95
54816059	2.95
43638026	1.95
50134789	2.95
51235725	95.4
67888405	1.95
68252196	2.95
67442385	1.95
68386849	1.95
67463290	38.75
79816393	1.95
51359444	2.95
63464045	1.95
39839267	37.9
71502730	38.75
47793367	1
62090730	200.95
30382556	4.95
77328363	1
24373326	4.95
62002099	24.9
81647775	1.95
52659204	3.95
49257931	2.95
65282027	80.55
70672636	44.7
56011225	1.95
85731726	1.95
49836397	3.95
30156044	4.95
62803451	41.75
35149191	4.95
51144170	108.8
77058297	1.95
33719358	4.95
15397561	41.75
55959916	37.9
31710975	4.95
79581628	1.95
80903057	41.75
65720424	40.75
38413467	2.95
34638494	74.85
30534530	4.95
7630346	4.95
1773450	4.95
44357402	2.95
75623453	74.55
44117131	2.95
39523680	2.95
30180918	319.5
51941890	75.8
64353090	37.9
44300909	2.95
41848468	2.95
32667471	4.95
45621087	2.95
74111323	2.95
76362143	1.95
36046780	3.95
74347831	2.95
58965119	1.95
68476375	2.95
58504078	3.95
48487260	2.95
67763260	41.75
37788342	3.95
12949543	109.8
41314081	2.95
28442660	4.95
79946916	1
11530312	3.95
79359344	2.95
49321932	38.9
41882963	2.95
47659471	597.1
34391603	4.95
50911439	3.95
67254090	3.25
31391968	1.95
58209486	3.95
54922495	142.75
13230383	7.46
75719756	41.75
83768152	42.75
69815017	1.95
39289201	107.8
50792002	2.95
72334916	2.95
74213632	41.75
61454395	3.95
44599054	37.9
54444928	1
89307088	2.95
31020486	4.95
82538479	1.95
76591021	41.75
58777395	3.95
22044860	4.95
59932303	1.95
54735536	2.95
14519780	4.95
88630729	2.95
29827962	144.75
35724846	3.95
46051157	5.9
79607083	1.95
76009295	3.3
83129108	1
44321738	38.9
53743461	2.95
46253669	210.7
76919734	43.7
80320240	1.95
70015786	41.75
34507162	4.95
32993408	4.95
41858917	2.95
31852404	4.95
31309764	41.03
64995299	38.75
27601306	4.95
74043675	2.95
24605681	4.95
68289001	1.95
65463983	38.75
21367249	109.8
52242567	1
65448596	0.95
47295651	3.95
55692125	37.9
63247330	38.75
34837646	4.95
37264362	3.95
60358960	1.95
40884585	73.85
68241716	1.95
34579462	4.95
32901949	4.95
74130122	1.95
69851962	0
47577934	37.9
64258548	1.95
53740383	2.95
74146852	1.95
88818717	1.95
59862361	2.95
65191515	1.95
35826110	38.9
84347153	1.95
32978353	4.95
83278720	1.95
46326849	184.65
50801772	285.5
24442449	39.9
59079928	1.95
59735164	3.95
74027912	1.95
53418188	2.95
61145132	41.75
23295884	4.95
69424978	2.95
74771990	1.95
30951539	109.8
1125009	37.9
69723658	2.95
46499123	2.95
71259263	1.95
73969300	1.95
63245300	2.95
86061371	42.75
39087504	2.95
40094226	2.95
83890325	2.95
25503065	72.85
47836555	247.6
79179902	1.95
64589604	1.95
26496118	4.95
68380731	200.95
28446140	74.85
76016876	1.95
75643493	38.75
10538907	2.95
30972220	39.9
50331502	2.95
69001042	1.95
62870266	1.95
84466103	41.75
63630065	41.75
53288458	2.95
46694470	3.95
39067635	37.9
50100856	72.85
30631728	4.95
55674509	2.95
84508361	81.55
69113266	2.95
4562483	9.95
58664550	3.95
53336137	2.95
30668879	39.9
67437110	1.95
51699712	2.95
23576743	4.95
66996155	1
33790424	4.95
28234315	4.95
38087558	73.85
48905497	2.95
45420149	72.85
84420169	1.95
45115690	2.95
35195168	4.95
38083530	143.75
68722219	1.95
44921718	2.95
75024780	41.75
6458264	3.95
56018275	3.95
55895137	1.95
13721838	2.95
89052704	1.95
66642164	1.95
69507921	41.75
30398171	4.95
54400275	2.95
42362158	37.9
41399878	2.95
4046044	144.75
39351534	2.95
85228851	1.95
19397644	39.9
27366688	4.95
21606684	4.95
42795777	457.3
53921535	1.95
25683111	3.95
22183602	39.9
9268654	107.8
70761868	1.95
12632906	389.4
74428768	0
68484765	121.35
47699485	38.9
75678173	41.75
62319219	9.06
70413572	121.35
53876561	38.75
65451913	0.95
25494600	144.75
44460350	177.7
65366718	1.95
71919127	81.55
47619685	3.95
16315638	3.95
55355120	2.95
69026618	1.95
55869591	2.95
38154977	2.95
33336371	4.95
49477495	2.95
29611269	4.95
65451776	1.95
36511820	3.95
59619835	1.95
84669794	41.75
69660851	38.75
80850717	41.75
88358459	1.95
58953082	121.35
54003298	74.55
24507082	4.95
45747971	38.75
32743923	1.95
63361767	1.95
41028951	2.95
59085396	1.95
26928104	39.9
31666811	144.75
84636130	2.95
45170741	37.9
61759930	2.95
31254873	39.9
45471165	2.95
30739008	4.95
23543911	4.95
72619183	200.95
74144286	2.95
85143470	2.95
76998967	1.95
29901204	4.95
52841350	37.9
57898430	1.95
80557387	82.55
37121605	3.95
41486983	2.95
63190465	1.95
43586201	2.95
27979414	179.7
33904175	74.85
74171721	81.55
45092081	2.95
28952913	39.9
5464482	4.95
83902965	1.95
27572698	1.95
30650895	83.75
73204189	2.95
33921905	39.9
52102471	2.95
70485189	20.33
62664954	280.55
73981151	2.95
59151752	1.95
48060103	73.85
24732255	4.95
26753077	4.95
48428775	2.95
12941138	4.95
46124785	8.9
80763759	4.64
64115723	1.95
89097087	1.95
8715384	2.95
69773980	3.9
48624927	2.95
57670773	106.8
49783537	40.85
51969514	423.35
25296485	4.95
13805933	2.95
78214930	2.95
12756387	2.95
52602523	2.95
61058892	81.55
66702691	2.95
20654574	4.95
54313454	3.95
75400960	41.75
63685492	2.95
49498483	112.45
10147179	95.4
85439948	1.95
63509254	2.95
21962754	4.95
55176601	49.9
68301677	2.95
31738524	184.65
38583297	2.95
48229773	37.9
75553316	81.55
49242747	2.95
55146812	3.98
23063134	4.95
45843628	3.95
83792974	1.95
53460771	2.95
57439633	38.9
18500290	2.95
45280454	2.95
52860600	3.95
48143247	2.95
69223863	1.95
69219982	2.95
42827882	77.36
28692132	4.95
67989380	1.95
39666619	3.95
81462017	1
45021517	38.9
56766595	2.95
85073561	1.95
25979669	4.95
22140916	4.95
71257052	38.75
35641556	284.55
38679499	107.8
30707801	4.95
50934098	37.9
70365168	1.95
45493939	2.95
81287159	9.75
87232914	2.95
64544665	1.95
68410120	1.95
45257687	2.95
59087827	296.35
37852169	3.95
76490046	1.95
63940498	1.95
30457029	4.95
30464329	4.95
51762313	2.95
74092768	41.75
76838200	2.95
13518431	38.9
21961937	37.9
78967252	38.75
24011782	4.95
33333648	2.95
29321384	812.75
53226759	2.95
45991033	72.85
26217229	95.4
82420061	41.75
24862586	4.95
30250409	109.8
35926972	4.95
35788261	37.9
39036402	2.95
84703966	41.75
75612446	2.95
31020263	4.95
51710434	2.95
71875638	38.75
62686670	1.95
65089484	4.9
49172863	2.95
50847689	37.9
76119788	2.95
76275671	146.15
49841513	2.95
73003301	38.75
78222466	1.95
17711961	34.95
58178089	1.95
84390114	1
50829645	2.95
25238884	2.95
49497455	3.95
44365381	4.08
75532178	1.95
55896365	2.95
10618652	37.9
48714683	2.95
48953938	2.95
65731657	41.7
47190420	37.9
21359480	39.9
79376921	38.75
81379672	1.95
21589400	4.95
72987569	38.75
59165662	40.75
68376400	41.75
63175697	2.95
71054262	0
89130527	1.95
49188956	72.85
34153708	4.95
10766526	2.95
57284021	1.95
74575174	1.95
72838048	1.95
46111616	2.95
83572843	1.95
43661429	3.95
47372969	38.9
83864978	1.95
88485519	1.95
41585212	72.85
64602184	2.95
61830887	2.95
36847375	178.7
37960079	2.95
61711723	37.9
60904229	1
34250148	74.85
62420896	1.95
40318936	2.95
64687880	1.95
50219477	2.95
77566933	51.55
49845539	2.95
49767460	76.8
40662411	1.95
43958953	2.95
66158745	2.95
11235520	1.95
31233078	4.95
61189701	1.95
30578169	4.95
73819812	41.75
81262333	24.9
60751733	3.95
61340346	1.95
23919257	74.85
83334335	42.75
55927633	1.95
74656838	2.95
36942344	0
87987376	2.95
55719105	3.95
69498801	38.75
62575639	1.95
34198840	4.95
65245314	0.95
78032812	1.95
47330622	37.9
48177223	37.9
59719890	1.95
61903621	81.55
86785529	41.75
34583299	2.95
69819460	3.6
73185698	38.75
51389671	2.95
28742108	1
68124868	38.75
38728909	1
63635147	74.55
52878668	2.95
72123692	42.75
46317805	2.95
89557074	38.75
62136959	212.65
75333446	1.95
62661758	1.95
51592083	2.95
47846504	2.95
86643827	1.95
86545098	1.95
84466693	1.95
86275278	1.95
39280351	2.95
30623344	249.6
33945909	179.7
40838586	2.95
65383601	1.95
81641017	1.95
56156478	3.95
64164755	1.95
66659877	1.95
23252205	4.95
73347473	1.95
81922129	1.95
21974434	4.95
33376173	738.9
38990307	2.95
68585943	2.95
51648468	2.95
73469480	1.95
28988800	4.95
57900103	1.95
60535567	1
77726141	1.95
87812732	2.95
43886431	317.5
41311232	2.95
52851122	2.95
37056917	3.95
65739326	81.55
47577417	38.9
83303579	2.95
71630404	2.95
79208474	1.95
39801485	40.85
41487319	2.95
57236459	3.95
75073029	1.95
27626312	4.95
50025342	2.95
63649202	1.95
16308354	109.8
84003965	1.95
12537841	93.75
73460165	1.95
59915769	1.95
58488533	1.95
47843607	38.9
47020629	3.95
38742968	3.95
71111021	1.95
40061025	37.9
57449682	1.95
46527543	2.95
75297081	41.75
56368953	2.95
47242950	82.8
49238673	73.85
26865988	4.95
35357712	4.95
60782769	1.95
67813193	2.95
34959410	4.95
60544949	1.95
27440096	24.85
43116943	37.9
80656698	2.95
23230175	4.95
67352621	2.95
24970510	4.95
85575080	41.75
34764154	19.42
44375776	2.95
50670998	155.75
66279250	1.95
71137149	81.55
27642715	39.9
79005793	1.95
52895329	3.95
73089937	161.15
52353150	2.95
14899433	2.95
15202107	2.95
65878027	0.95
50835099	2.95
60440304	161.15
84409660	1.95
46954897	2.95
36832072	4.95
48214377	2.95
40221138	2.95
46241030	2.95
51184678	38.9
36960707	6.28
66819154	41.75
49387629	2.95
74124700	74.55
33452013	529.2
28839970	9.95
77459058	1.95
69189668	2.95
82655810	2.95
29571642	109.8
51712141	3.95
39525596	2.95
70514793	1.95
71313624	8.75
46728992	177.7
30150197	179.7
67163622	2.95
85474901	2.95
27028884	4.95
19038761	74.85
71570551	2.95
68570521	1.95
40467530	3.95
62777301	121.35
78342778	162.15
20720940	4.95
28513266	177.7
44858970	2.95
45449029	2.95
59209750	41.75
35971985	3.95
36713242	109.8
39634415	107.8
